,#1,#2,#3,#4,#5,#6,#7,#8
514,Seminar Advanced,ALS,390,990,040,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
515,Seminar Advanced,ALS,390,990,041,6,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
516,Seminar Advanced,ALS,390,990,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
517,Seminar Advanced,ALS,390,990,045,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
518,Orientation to Wildlfe Ecology,ALS,396,101,001,35,3.886,"[85.7, 5.7, 8.6, None, None, None, None, None, None, None, None, None, None, None, None]"
519,"Envir, Nat Resources & Society",ALS,396,248,001,7,2.833,"[None, 57.1, None, None, 14.3, 14.3, None, 14.3, None, None, None, None, None, None, None]"
520,"Envir, Nat Resources & Society",ALS,396,299,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
521,"Envir, Nat Resources & Society",ALS,396,299,021,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
522,"Envir, Nat Resources & Society",ALS,396,299,026,7,3.885,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
523,"Envir, Nat Resources & Society",ALS,396,299,037,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
524,"Envir, Nat Resources & Society",ALS,396,299,048,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
525,"Envir, Nat Resources & Society",ALS,396,299,052,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
526,"Envir, Nat Resources & Society",ALS,396,299,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
527,Diseases of Trees and Shrubs,ALS,396,309,001,17,3.029,"[23.5, 17.6, 35.3, None, 17.6, 5.9, None, None, None, None, None, None, None, None, None]"
528,Principles-Wildlife Ecology,ALS,396,318,001,36,2.986,"[16.7, 22.2, 22.2, 19.4, 19.4, None, None, None, None, None, None, None, None, None, None]"
529,Extinction of Species,ALS,396,360,001,83,3.036,"[12.0, 25.3, 38.6, 13.3, 8.4, 1.2, 1.2, None, None, None, None, None, None, None, None]"
530,Intro Envir Remote Sensing,ALS,396,371,001,6,2.5,"[16.7, None, 33.3, None, 33.3, 16.7, None, None, None, None, None, None, None, None, None]"
531,Intro Envir Remote Sensing,ALS,396,375,002,13,3.917,"[84.6, None, 7.7, None, None, None, None, 7.7, None, None, None, None, None, None, None]"
532,Intro Envir Remote Sensing,ALS,396,375,004,20,3.45,"[30.0, 40.0, 20.0, 10.0, None, None, None, None, None, None, None, None, None, None, None]"
533,Intro Envir Remote Sensing,ALS,396,375,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
534,Intro Envir Remote Sensing,ALS,396,375,006,11,3.818,"[63.6, 36.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
535,Intro Envir Remote Sensing,ALS,396,375,007,11,3.455,"[18.2, 63.6, 9.1, 9.1, None, None, None, None, None, None, None, None, None, None, None]"
536,Intro Envir Remote Sensing,ALS,396,375,009,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
537,Intro Envir Remote Sensing,ALS,396,375,011,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
538,Special Topics,ALS,396,399,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
539,Special Topics,ALS,396,399,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
540,Special Topics,ALS,396,399,025,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
541,Special Topics,ALS,396,399,027,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
542,Special Topics,ALS,396,399,032,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
543,Special Topics,ALS,396,399,048,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
544,Physiologicl Animal Ecology,ALS,396,401,001,45,3.091,"[15.6, 26.7, 20.0, 31.1, 4.4, None, None, None, None, None, None, None, None, 2.2, None]"
545,Dendrology,ALS,396,402,001,12,3.75,"[66.7, 16.7, 16.7, None, None, None, None, None, None, None, None, None, None, None, None]"
546,Wildlife Damage Management,ALS,396,404,001,20,3.325,"[15.0, 40.0, 40.0, 5.0, None, None, None, None, None, None, None, None, None, None, None]"
547,Tree Physiology,ALS,396,415,001,20,3.75,"[70.0, 10.0, 20.0, None, None, None, None, None, None, None, None, None, None, None, None]"
548,The Vegetation of Wisconsin,ALS,396,455,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
549,General Ecology,ALS,396,460,001,26,3.365,"[46.2, 11.5, 19.2, 15.4, 7.7, None, None, None, None, None, None, None, None, None, None]"
550,Diseases of Wildlife,ALS,396,548,001,47,3.191,"[42.6, 6.4, 21.3, 14.9, 12.8, None, 2.1, None, None, None, None, None, None, None, None]"
551,Forest Ecology,ALS,396,550,001,84,3.206,"[20.2, 31.0, 33.3, 3.6, 8.3, 3.6, None, None, None, None, None, None, None, None, None]"
552,Wildlife Management Tech,ALS,396,561,001,39,3.654,"[56.4, 23.1, 17.9, None, 2.6, None, None, None, None, None, None, None, None, None, None]"
553,Wildlife Management Tech,ALS,396,571,001,12,3.542,"[33.3, 41.7, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
554,Wildlife Management Tech,ALS,396,571,002,8,3.313,"[12.5, 37.5, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
555,Integrated Resource Mgmt,ALS,396,590,001,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
556,Colloquium in Env Tox,ALS,396,606,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
557,FOREST AND WILDLIFE ECOLO,ALS,396,699,006,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
558,FOREST AND WILDLIFE ECOLO,ALS,396,699,021,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
559,FOREST AND WILDLIFE ECOLO,ALS,396,699,032,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
560,FOREST AND WILDLIFE ECOLO,ALS,396,699,037,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
561,FOREST AND WILDLIFE ECOLO,ALS,396,699,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
562,FOREST AND WILDLIFE ECOLO,ALS,396,699,052,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
563,FOREST AND WILDLIFE ECOLO,ALS,396,699,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
564,Practicm-Forestry&Wl Ecol Tchg,ALS,396,799,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
565,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
566,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,002,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
567,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,003,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
568,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,005,15,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
569,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,006,11,4.0,"[81.8, None, None, None, None, None, None, None, None, None, None, None, 18.2, None, None]"
570,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,007,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
571,Practicm-Forestry&Wl Ecol Tchg,ALS,396,875,008,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
572,Intr. to WI Ecol.: Grad Sem,ALS,396,953,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
573,Intr. to WI Ecol.: Grad Sem,ALS,396,990,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
574,Intr. to WI Ecol.: Grad Sem,ALS,396,990,006,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
575,Intr. to WI Ecol.: Grad Sem,ALS,396,990,014,6,,"[None, None, None, None, None, None, None, 16.7, None, None, None, 83.3, None, None, None]"
576,Intr. to WI Ecol.: Grad Sem,ALS,396,990,021,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
577,Intr. to WI Ecol.: Grad Sem,ALS,396,990,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
578,Intr. to WI Ecol.: Grad Sem,ALS,396,990,024,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
579,Intr. to WI Ecol.: Grad Sem,ALS,396,990,026,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
580,Intr. to WI Ecol.: Grad Sem,ALS,396,990,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
581,Intr. to WI Ecol.: Grad Sem,ALS,396,990,031,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
582,Intr. to WI Ecol.: Grad Sem,ALS,396,990,037,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
583,Intr. to WI Ecol.: Grad Sem,ALS,396,990,044,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
584,Intr. to WI Ecol.: Grad Sem,ALS,396,990,046,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
585,Intr. to WI Ecol.: Grad Sem,ALS,396,990,048,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
586,Intr. to WI Ecol.: Grad Sem,ALS,396,990,052,6,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
587,Intr. to WI Ecol.: Grad Sem,ALS,396,990,054,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
588,Intr. to WI Ecol.: Grad Sem,ALS,396,990,056,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
589,Intr. to WI Ecol.: Grad Sem,ALS,396,990,058,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
590,Heredity,ALS,412,160,001,105,2.971,"[29.5, 7.6, 33.3, 3.8, 18.1, 6.7, 1.0, None, None, None, None, None, None, None, None]"
591,Heredity,ALS,412,299,007,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
592,Heredity,ALS,412,299,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
593,Heredity,ALS,412,299,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
594,Heredity,ALS,412,299,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
595,Heredity,ALS,412,299,014,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
596,Heredity,ALS,412,299,015,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
597,Heredity,ALS,412,299,017,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
598,Heredity,ALS,412,299,018,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
599,Heredity,ALS,412,299,019,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
600,Heredity,ALS,412,299,020,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
601,Heredity,ALS,412,299,021,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
602,Heredity,ALS,412,299,022,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
603,Heredity,ALS,412,299,035,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
604,Heredity,ALS,412,299,070,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
605,Heredity,ALS,412,299,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
606,Heredity,ALS,412,299,094,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
607,General Genetics,ALS,412,466,001,147,2.627,"[15.0, 10.9, 20.4, 17.0, 25.2, 8.8, 2.0, None, None, None, None, None, None, None, 0.7]"
608,Basic Cytology & Lab Procudure,ALS,412,470,001,8,3.188,"[12.5, 25.0, 50.0, 12.5, None, None, None, None, None, None, None, None, None, None, None]"
609,Basic Cytology & Lab Procudure,ALS,412,545,001,8,3.688,"[62.5, 12.5, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
610,Basic Cytology & Lab Procudure,ALS,412,545,002,9,3.778,"[66.7, 22.2, 11.1, None, None, None, None, None, None, None, None, None, None, None, None]"
611,Molec Approach-Crop Improvt,ALS,412,550,001,7,2.286,"[14.3, None, 42.9, None, 14.3, 14.3, 14.3, None, None, None, None, None, None, None, None]"
612,Human Genetics,ALS,412,565,001,59,3.059,"[20.3, 22.0, 27.1, 13.6, 15.3, 1.7, None, None, None, None, None, None, None, None, None]"
613,Companion Research Seminar,ALS,412,567,001,16,3.813,"[75.0, 12.5, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
614,The Female Reproductive System,ALS,412,570,001,8,3.375,"[25.0, 37.5, 25.0, 12.5, None, None, None, None, None, None, None, None, None, None, None]"
615,Clinical Practice I,ALS,412,571,001,8,3.438,"[37.5, 12.5, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
616,The Respiratory System,ALS,412,572,001,8,3.625,"[50.0, 25.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
617,The Genitourinary System,ALS,412,573,001,8,3.688,"[50.0, 37.5, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
618,Advanced Microbial Genetics,ALS,412,607,001,8,3.688,"[75.0, 12.5, None, None, 12.5, None, None, None, None, None, None, None, None, None, None]"
619,Prokaryotic Molecular Biol,ALS,412,612,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
620,Population Genetics,ALS,412,633,001,21,3.5,"[52.4, 9.5, 19.0, 9.5, 4.8, None, None, 4.8, None, None, None, None, None, None, None]"
621,Biol & Genetics-Filament Fungi,ALS,412,655,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
622,Biol & Genetics-Filament Fungi,ALS,412,677,001,15,3.6,"[46.7, 26.7, 26.7, None, None, None, None, None, None, None, None, None, None, None, None]"
623,Biol & Genetics-Filament Fungi,ALS,412,677,011,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
624,Advanced Topics in Genetics,ALS,412,699,008,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
625,Advanced Topics in Genetics,ALS,412,699,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
626,Advanced Topics in Genetics,ALS,412,699,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
627,Advanced Topics in Genetics,ALS,412,699,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
628,Advanced Topics in Genetics,ALS,412,699,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
629,Advanced Topics in Genetics,ALS,412,699,017,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
630,GENETICS,ALS,412,699,018,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
631,GENETICS,ALS,412,699,019,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
632,GENETICS,ALS,412,699,020,7,3.962,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
633,GENETICS,ALS,412,699,035,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
634,GENETICS,ALS,412,699,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
635,GENETICS,ALS,412,699,094,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
636,GENETICS,ALS,412,699,121,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
637,GENETICS,ALS,412,699,124,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
638,GENETICS,ALS,412,699,130,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
639,Advanced Genetics,ALS,412,701,001,16,3.6,"[43.8, 25.0, 25.0, None, None, None, None, 6.3, None, None, None, None, None, None, None]"
640,Regul Mechanisms-Plant Dev,ALS,412,840,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
641,Special Topics,ALS,412,875,002,22,3.459,"[22.7, 54.5, 9.1, 4.5, 4.5, None, None, 4.5, None, None, None, None, None, None, None]"
642,Seminar-Plant Breeding,ALS,412,957,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
643,Seminar-Plant Breeding,ALS,412,990,009,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
644,Seminar-Plant Breeding,ALS,412,990,011,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
645,Seminar-Plant Breeding,ALS,412,990,012,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
646,Seminar-Plant Breeding,ALS,412,990,014,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
647,Seminar-Plant Breeding,ALS,412,990,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
648,Seminar-Plant Breeding,ALS,412,990,017,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
649,Seminar-Plant Breeding,ALS,412,990,018,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
650,Seminar-Plant Breeding,ALS,412,990,019,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
651,Seminar-Plant Breeding,ALS,412,990,020,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
652,Seminar-Plant Breeding,ALS,412,990,021,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
653,Seminar-Plant Breeding,ALS,412,990,022,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
654,Seminar-Plant Breeding,ALS,412,990,037,15,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
655,Seminar-Plant Breeding,ALS,412,990,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
656,Seminar-Plant Breeding,ALS,412,990,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
657,Seminar-Plant Breeding,ALS,412,990,077,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
658,Seminar-Plant Breeding,ALS,412,990,078,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
659,Seminar-Plant Breeding,ALS,412,990,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
660,Seminar-Plant Breeding,ALS,412,990,083,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
661,Seminar-Plant Breeding,ALS,412,990,093,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
662,Seminar-Plant Breeding,ALS,412,990,094,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
663,Seminar-Plant Breeding,ALS,412,990,096,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
664,Seminar-Plant Breeding,ALS,412,990,099,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
665,Seminar-Plant Breeding,ALS,412,990,100,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
666,Seminar-Plant Breeding,ALS,412,990,101,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
667,Seminar-Plant Breeding,ALS,412,990,105,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
668,Seminar-Plant Breeding,ALS,412,990,110,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
669,Seminar-Plant Breeding,ALS,412,990,112,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
670,Seminar-Plant Breeding,ALS,412,990,114,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
671,Seminar-Plant Breeding,ALS,412,990,116,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
672,Seminar-Plant Breeding,ALS,412,990,119,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
673,Seminar-Plant Breeding,ALS,412,990,120,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
674,GENETICS,ALS,412,990,121,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
675,GENETICS,ALS,412,990,122,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
676,GENETICS,ALS,412,990,123,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
677,GENETICS,ALS,412,990,124,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
678,Seminar in Genetics,ALS,412,993,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
679,Survey of Horticulture,ALS,476,120,001,83,3.378,"[26.5, 41.0, 19.3, 7.2, 3.6, 1.2, None, None, None, None, None, None, None, None, 1.2]"
680,Horticulture Colloquium,ALS,476,121,001,32,3.645,"[65.6, 12.5, 6.3, 6.3, 6.3, None, None, None, None, None, None, None, None, 3.1, None]"
681,Turf Management,ALS,476,261,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
682,Turfgrass Management Lab,ALS,476,262,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
683,Landscape Plants I,ALS,476,263,001,17,2.471,"[11.8, None, 35.3, 11.8, 23.5, 17.6, None, None, None, None, None, None, None, None, None]"
684,Landscape Plants I,ALS,476,299,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
685,Landscape Plants I,ALS,476,299,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
686,Landscape Plants I,ALS,476,299,035,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
687,Diseases of Trees and Shrubs,ALS,476,309,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
688,Environment of Hort Plants,ALS,476,320,001,24,3.396,"[33.3, 25.0, 33.3, 4.2, 4.2, None, None, None, None, None, None, None, None, None, None]"
689,Turfgrass Nutrient&Water Mgmt,ALS,476,332,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
690,World Vegetable Crops,ALS,476,370,001,25,3.196,"[32.0, 8.0, 28.0, 12.0, 12.0, None, None, None, None, None, None, None, 4.0, 4.0, None]"
691,Tropical Horticulture,ALS,476,374,001,22,3.81,"[77.3, None, 18.2, None, None, None, None, 4.5, None, None, None, None, None, None, None]"
692,Special Topics,ALS,476,375,001,15,3.577,"[26.7, 46.7, 13.3, None, None, None, None, 13.3, None, None, None, None, None, None, None]"
693,Special Topics,ALS,476,399,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
694,Special Topics,ALS,476,399,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
695,Molec Approach-Crop Improvt,ALS,476,550,001,15,3.6,"[46.7, 26.7, 26.7, None, None, None, None, None, None, None, None, None, None, None, None]"
696,Plant Genomics&Bioinformatics,ALS,476,555,001,6,3.9,"[66.7, 16.7, None, None, None, None, None, 16.7, None, None, None, None, None, None, None]"
697,Plant Genomics&Bioinformatics,ALS,476,571,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
698,Plant Genomics&Bioinformatics,ALS,476,571,002,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
699,Stat Meth for Bioscience I,ALS,476,699,008,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
700,Stat Meth for Bioscience I,ALS,476,699,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
701,Stat Meth for Bioscience I,ALS,476,699,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
702,Stat Meth for Bioscience I,ALS,476,699,035,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
703,Stat Meth for Bioscience I,ALS,476,699,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
704,Pract-Horticulture Teaching,ALS,476,799,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
705,Seminar-Plant Breeding,ALS,476,957,001,11,4.0,"[90.9, None, None, None, None, None, None, None, None, None, None, None, 9.1, None, None]"
706,Seminar-Plant Breeding,ALS,476,990,004,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
707,Seminar-Plant Breeding,ALS,476,990,006,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
708,Seminar-Plant Breeding,ALS,476,990,008,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
709,Seminar-Plant Breeding,ALS,476,990,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
710,Seminar-Plant Breeding,ALS,476,990,016,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
711,Seminar-Plant Breeding,ALS,476,990,018,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
712,Seminar-Plant Breeding,ALS,476,990,019,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
713,Seminar-Plant Breeding,ALS,476,990,020,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
714,Seminar-Plant Breeding,ALS,476,990,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
715,Seminar-Plant Breeding,ALS,476,990,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
716,Seminar-Plant Breeding,ALS,476,990,034,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
717,Seminar-Plant Breeding,ALS,476,990,035,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
718,HORTICULTURE,ALS,476,990,036,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
719,HORTICULTURE,ALS,476,990,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
720,HORTICULTURE,ALS,476,990,040,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
721,HORTICULTURE,ALS,476,990,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
722,INTERDIS COURSES (C A L S),ALS,494,155,001,149,3.782,"[87.2, 4.0, 2.7, 2.0, 0.7, 0.7, 2.7, None, None, None, None, None, None, None, None]"
723,INTERDIS COURSES (C A L S),ALS,494,155,002,11,3.909,"[90.9, None, 9.1, None, None, None, None, None, None, None, None, None, None, None, None]"
724,INTERDIS COURSES (C A L S),ALS,494,155,003,15,3.633,"[73.3, 20.0, None, None, None, None, 6.7, None, None, None, None, None, None, None, None]"
725,WISE Seminar,ALS,494,175,001,55,3.991,"[98.2, 1.8, None, None, None, None, None, None, None, None, None, None, None, None, None]"
726,Special Topics,ALS,494,375,004,15,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
